Gene_Symbol,U_statistic,P_value,FDR
SIRPG-AS1,110423.5,0.07770765767056637,
RPL37P12,97835.5,0.3078412923167746,
PARP4P1,106768.5,0.3395857413645902,
LRRC7-AS1,99631.0,0.03931648955156436,
LINC02570,99649.5,0.453091062537333,
RPL21P112,98857.5,0.07391364091064333,
NFIA-AS2,96428.5,0.18465108202588332,
RPL31P3,102243.0,0.8438586684340285,
RPL31P14,98828.5,0.3976172403718181,
CLIC4P3,92307.5,0.010547374100341594,
SSBP1P1,102771.0,0.8772694732817372,
LINC02702,101807.0,0.8427600479973792,
PLEKHM2-AS1,101896.5,0.8951728742440257,
IDI1P1,102683.5,0.9586720239476768,
KCNQ1DN,103246.0,0.8396241425964599,
PRKCQ-AS1,97843.5,0.30897451548848975,
LINC00649,106144.0,0.4259529305154576,
MTATP6P20,93543.5,0.001162483137801419,
LINC00844,91454.0,0.015339145809774484,
LINC02918,112374.0,0.030971042910244405,
PPIL1P1,101037.0,0.6127441144506104,
RPL7AP73,110539.5,0.03180091985491911,
RPS13P5,97682.5,0.1391827395394812,
TRIAP1P1,99290.5,0.02442285014356194,
CT47A5,102500.0,,
RPL36AP10,105771.5,0.22717014179114958,
PRXL2CP1,102993.5,0.8307477283998785,
RAD52P1,101145.0,0.5150623228431919,
TMEM161BP1,104421.5,0.6712453481388543,
TUBG1P,107199.5,0.3040558902995567,
MTCO1P12,91971.5,0.02142227800232515,
RFX5-AS1,113583.5,0.01544674783765021,
EIF4HP2,113609.0,0.015211565116653602,
KCNMB2-AS1,94460.5,0.07875807832384105,
DNAJB12P1,104789.5,0.6056146405367355,
LINC02773,92533.5,0.029291373671676807,
CDC42P7,100865.0,0.4732182031716874,
PTENP1,88655.0,0.0024851614472969066,
CELF2-AS2,93465.5,0.011755370613679551,
OR2I1,109367.0,0.1335136396405072,
LINC01679,100121.5,0.6033330086088967,
CNTN4-AS1,104455.0,0.6188188813905979,
RPL35P1,100600.0,0.6781001589221414,
LINC01808,108826.5,0.10587977221583371,
RCC2P2,102688.0,0.7690141329430227,
ACTG1P19,102161.0,0.938888664436971,
PSME2P1,126546.0,1.487112961336883e-07,
SNRPCP1,101953.0,0.8659504083366496,
NPAP1P6,106069.0,0.12034676786600261,
RPL10P4,109398.0,0.1310363100217316,
LNCATV,114833.5,0.007041668935805928,
COX6CP10,102596.0,0.9802547327361589,
SPTBN1-AS2,89668.5,0.0050518539827003345,
HTR3E-AS1,98577.5,0.09535450397848387,
ODAD2P1,90472.0,0.006563893002820111,
LMX1A-AS1,103027.0,0.7321780136380031,
DDX39BP2,93614.0,0.04704391503591353,
ZDHHC4P1,100703.5,0.6524467282070858,
TMEM38BP1,103084.0,0.45481845688045963,
RALBP1P2,102831.5,0.9073628375483289,
S100A11P5,98441.5,0.07019224760984465,
OOSP1P1,103172.5,0.54880959331819,
ATP6V0E1P3,105763.0,0.2804105789028082,
SALL4P2,102379.5,0.9487115678942599,
TMEM230P2,97001.0,0.2267143612339092,
MVP-DT,119772.0,0.00016066888036325838,
MTND5P22,102588.5,0.8829089628779806,
MTND1P30,100614.0,0.15907236299262717,
ART2P,103395.5,0.787174015941049,
ISCUP1,103582.5,0.24328830684031522,
RPL36AP24,98364.5,0.3524596641214427,
ZEB2-AS1,100348.0,0.636244313134535,
CAMSAP1-DT,106626.5,0.36728725814451524,
HSPE1P21,102966.0,0.8229750089933306,
PSMD7P4,100519.5,0.6649935013339789,
SPATA3-AS1,103364.5,0.8497891360318185,
LINC01685,100204.0,0.4449365092563973,
LRRC57P1,108641.5,0.04651673884987815,
XKRYP1,102700.0,0.5330297092726521,
RPLP0P7,100757.5,0.5110499950488455,
CDC26P1,107830.0,0.24414142188733068,
RBMY2HP,102600.0,0.6602866235628881,
TSPY9,102087.0,0.19741208029807722,
RPSAP32,102427.5,0.971353236831833,
MRPL48P1,101082.0,0.6752918719920764,
NMNAT1P3,93793.5,0.00027861311655650944,
LINC01352,90344.5,0.007907603734643028,
NUDCP2,106889.0,0.3375928927220384,
LRRC37A2,97802.5,0.30473379333256045,
PPP1R26P1,99006.0,0.4444985974028731,
FMO8P,101838.0,0.8473550643673229,
OFD1P7Y,101875.0,0.2591137756009375,
CEACAMP6,100971.5,0.3391584815781493,
LINC02037,99278.0,0.477958714481062,
ABCA17P,112119.5,0.03556774891440443,
LINC01625,90176.5,0.007045925691756793,
RPL9P7,100455.0,0.6550622100214869,
GOLGA2P5,111411.0,0.051532262561624076,
LINC02806,101964.5,0.880377653405298,
RNF14P3,103923.5,0.7556711279355754,
RPS13P4,99192.5,0.2625014232600391,
LINC01410,98430.5,0.3739432060531511,
RAD21P1,108897.0,0.14187893157010567,
NTM-AS3,110517.0,0.07873883854097208,
SLC25A24P2,112533.5,0.0201326348443436,
LINC01589,85604.5,0.0002186153646869795,
LINC00426,110434.0,0.08300002491023409,
MID1IP1-AS1,102500.0,,
SLC9A3P2,104874.0,0.4924419436113565,
LINC02854,101331.0,0.45638925302876265,
GOLM2P1,111071.5,0.060321149687089536,
MAP3K20-AS1,95890.5,0.14870396553004162,
USP9YP10,100529.0,0.033590996248799465,
ARPC3P2,106597.0,0.3632267546624862,
BRWD1-AS1,108172.5,0.21504283506111577,
TRPC6P4,103466.0,0.3590775361776689,
TUBAP8,100986.5,0.7359477715551427,
MLLT10P1,103096.0,0.8962134351311938,
OR7E140P,102239.0,0.9302347200222296,
USP9YP4,102081.0,0.5121719220376526,
LINC02863,104898.5,0.5937405894576957,
OR7E117P,101020.5,0.6692228033857125,
TNFRSF14-AS1,115586.5,0.00424438732921804,
IFITM3P5,103680.0,0.793953795145613,
LINC01053,97121.5,0.03563494749633182,
RPS2P35,97212.0,0.2479278171399515,
RPL39P6,106021.0,0.3436902351887732,
MAGEB17-AS1,105014.5,0.5827261030760622,
RPL21P34,98745.0,0.38738745003701214,
AHCYP2,105556.0,0.5031655158665376,
RPS27P5,101424.0,0.3465549153121362,
CD81-AS1,90351.0,0.00794094809491126,
TEX26-AS2,102162.5,0.6990770263226684,
SPRING1P2,102744.0,0.9525736878919411,
ENOX1-AS2,103677.5,0.7057962438234533,
HMGB1P15,102437.0,0.9745602664027283,
CLUHP1,102489.0,0.9848620208508244,
HADHBP1,95007.0,0.08023852161507367,
PHACTR3-AS1,102805.5,0.8637751072070136,
PAXBP1-AS1,96177.0,0.16711891811301205,
LRIG2-DT,90832.0,0.010789294809436224,
UBE2V2P3,98179.5,0.3385577111971887,
MGAT2P2,102800.0,0.44460447140559267,
MPC1L,108951.0,0.0984749762250076,
ETDA,105367.0,0.4589003990057371,
POLR2LP1,102928.0,0.8767940794903656,
LINC02096,99283.0,0.08670579273607087,
TARDBPP2,108096.0,0.21260670620407496,
LINC01877,92444.5,0.026769448626274516,
KIF26B-AS2,102555.0,0.987330782134103,
CRIP1P2,118111.5,0.0003932516924667964,
TMEM250,116098.0,0.0029666733750707236,
OR7E7P,97799.5,0.3044249820237287,
LINC00391,102240.5,0.9162572145596202,
TSPY11P,101987.5,0.02371979960213854,
MTCYBP14,102843.0,0.7725091681380232,
CCR12P,107979.0,0.20707517453630941,
LINC02778,102987.0,0.795558793199098,
OR2W3,105636.0,0.4931898434809886,
GABARAPL3,102500.0,,
MYO5BP2,102214.0,0.945662961954474,
PLXDC2-AS1,95253.0,0.112884368220913,
RDXP3,93754.5,0.04510358901921753,
HMGN2P17,102411.5,0.9846586194786227,
ST6GAL2-IT1,110316.0,0.08382299111020089,
NSA2P7,103168.5,0.8839469533243745,
MTND5P20,106742.0,0.1987987855122093,
PHF5AP5,101254.5,0.7395185085385583,
NTM-IT,102252.0,0.8695724962793405,
RPL21P88,101878.0,0.8014477882647979,
LINC00317,101606.0,0.4507426137637268,
CENPPP1,112041.0,0.030332165844448044,
PAGE2B,101661.5,0.847405784757218,
IFNWP19,103780.0,0.25364354956654034,
HOMER2P2,108521.0,0.05348313638314302,
LINC02944,103265.0,0.821027339778707,
ALG1L6P,96101.5,0.16210767344421606,
TBC1D3P1,99161.0,0.3917929640375519,
LINC01448,98291.0,0.17631730309791183,
MRPL50P2,97373.5,0.18469045520999905,
SLC35E1P1,103676.5,0.797113928442395,
EXO5-DT,104801.0,0.6151899845565949,
MTND3P23,100573.5,0.6109648184728912,
ERRFI1-DT,100104.0,0.6006685244227289,
U3,103227.5,0.7940426830290478,
SNORD121B,103789.5,0.5716385096898025,
RNU7-120P,101665.0,0.2420104011374251,
RNU7-50P,100801.0,0.4190023905792517,
SNORD13E,94418.5,0.05652507392634972,
SNORD11,99096.5,0.45092505274017214,
RN7SKP198,109510.5,0.105627357303639,
SNORD126,100657.0,0.46329043573847273,
RNU7-148P,101877.0,0.2606423469483752,
SNORA13,101391.5,0.8086655207913653,
RNU7-140P,105533.0,0.5054312199514143,
RNU7-57P,99033.0,0.4199083199359862,
Y_RNA,96813.5,0.17966408058922778,
MIR2113,102800.0,0.44460447140559267,
RNU7-103P,103419.0,0.5422791479604284,
RNU7-180P,102267.0,0.9032890619291967,
RNA5SP103,97711.0,0.08015927915882522,
RNU7-165P,101334.0,0.47783514147592066,
RNU6-1211P,102074.0,0.5051407459783992,
RNU7-48P,96405.5,0.06678795551913055,
RNA5SP233,105147.0,0.3658868419179011,
MIR2053,101649.0,0.3446581212711819,
RNA5SP311,107315.5,0.287578913662079,
RNU7-171P,96980.5,0.2250777724970049,
RNU7-63P,104954.5,0.3849973151013535,
RNU7-186P,92851.0,0.004302574089911566,
RNU6-437P,97111.0,0.14761059772802926,
SNORD42B,108505.5,0.011259830035063428,
Y_RNA,101942.0,0.79567619153217,
RNU7-136P,100960.0,0.4239111313731748,
RNU7-157P,102585.5,0.8868733720298575,
RNU7-130P,105607.0,0.0849536139397788,
Y_RNA,103100.0,0.2786697027720584,
RNU6-893P,99878.0,0.4173725570836895,
RNU7-38P,101318.5,0.5125339633338427,
RNU7-134P,102762.0,0.8862816498428423,
RNU7-144P,101972.0,0.37731257169190535,
RNU6-1014P,102500.0,,
RNU7-169P,101658.0,0.5503654063280405,
RNU7-14P,102262.0,0.7918652195272742,
RNU6-498P,102800.0,0.44460447140559267,
RNU6-1208P,103668.0,0.5976866657792574,
RNU6-749P,102700.0,0.5330297092726521,
Y_RNA,92494.5,0.0024723841226724193,
RNU6-221P,102700.0,0.5330297092726521,
SNORD13P1,106015.0,0.3414150037705267,
RNU7-87P,102387.5,0.8246149693252702,
SNORD18,101864.0,0.41563750468774874,
RNU6-104P,102278.0,0.7561465392471556,
Y_RNA,98910.0,0.2487882322292807,
MIR1270,97959.5,0.27908500191778995,
U8,102800.0,0.44460447140559267,
RNU7-107P,102618.0,0.9434415058533913,
RNU6-599P,102800.0,0.44460447140559267,
SNORD105B,105222.0,0.15494173158942698,
RNU7-93P,102120.5,0.7446972874438451,
RNU7-104P,102500.0,,
RNU6-1193P,102500.0,,
RNU1-88P,100602.5,0.5496945849003875,
RNU7-21P,101756.5,0.32040708260664397,
Y_RNA,102800.0,0.44460447140559267,
RNU6ATAC28P,101247.0,0.10864146262201921,
RNU7-159P,103453.0,0.5512891682069585,
SNORD4A,102500.0,,
RNU7-167P,102358.0,0.9146817694757686,
Y_RNA,100449.5,0.26866862667757363,
RNU7-54P,103236.5,0.7179807123699913,
SNORD4B,102500.0,,
RNU7-7P,99730.5,0.001491817919343664,
RNU7-94P,102800.0,0.44460447140559267,
RNU7-26P,104349.5,0.44505789483793057,
RNU6-300P,101978.0,0.38276294421802093,
RNU6-775P,102691.0,0.7654258908557166,
SNORD97,102500.0,,
RNA5SP489,102489.0,0.9848620208508244,
RNU7-126P,100652.0,0.0008423747014644668,
SNORD42A,102500.0,,
SNORD54,102500.0,,
RNU7-62P,101977.0,0.38185121323645255,
RNU6-625P,102994.0,0.8299125874739703,
RNU6-333P,101651.0,0.34579382601111,
RNU6-1037P,101675.0,0.06826575255312504,
RNU6-261P,102900.0,0.3770041405408042,
RNU7-147P,102700.0,0.5330297092726521,
RNU7-97P,100982.0,0.47461508807592745,
MIR1976,102587.5,0.8842301117991886,
RNU7-56P,101820.5,0.7176358100990634,
RNY4P25,87581.5,0.0007360296075292128,
Y_RNA,90589.0,0.004620784712668998,
RNU7-96P,102403.5,0.9666681294635082,
RNU7-194P,101699.0,0.6373055322321715,
Y_RNA,104870.0,0.41819037409950066,
MIR1972-1,107319.0,0.26971025512298974,
RNU7-164P,102486.0,0.9805376465332452,
RNU7-90P,102318.0,0.8906982758569358,
RNU7-113P,107009.5,0.16943969108623513,
SCARNA7,100875.5,0.722521835657107,
Y_RNA,102600.0,0.6602866235628881,
RNU7-27P,102800.0,0.44460447140559267,
SCARNA18B,103882.5,0.6205479978432861,
LINC02006,94384.0,0.0755479335918674,
RNU7-155P,102188.5,0.42731564925409493,
RNA5SP57,102858.0,0.7341670467209911,
RNU7-141P,100523.0,0.6192766370594629,
RNU7-80P,100531.5,0.35379713350671393,
RNU7-9P,102690.0,0.7666214228474221,
Y_RNA,103689.0,0.21274415265476,
RNU7-92P,102883.0,0.5917730211122509,
RNU7-182P,102387.5,0.8246149693252702,
RNU7-152P,102287.0,0.6384197309906391,
SNORD124,103184.5,0.8800741400446185,
SCARNA12,102500.0,,
Y_RNA,100640.0,0.19741666327122076,
RNU7-102P,102691.0,0.7654258908557166,
RNU7-127P,106566.0,0.0221986349035908,
Y_RNA,103593.5,0.23852993931112632,
RNVU1-2,101633.0,0.8129891424618712,
RNU7-45P,97250.0,0.24198806833494224,
RNU7-46P,101215.0,0.40375345432129983,
RNU1-131P,102675.0,0.862097684979075,
SCARNA18,106360.5,0.3374718908201395,
LINC02031,103342.0,0.7430937750121182,
U8,89491.5,0.002953655205810195,
RNU7-106P,103000.0,0.3229785694628664,
Y_RNA,100589.0,0.15361747795340971,
SNORD19B,102500.0,,
RN7SKP210,101845.0,0.49258997452556974,
RNU7-59P,107272.5,0.21723065893648452,
RNU6-329P,102188.5,0.42731564925409493,
RNU7-85P,101835.0,0.774140829080398,
SNORD121A,102124.5,0.9249405130585839,
RNU1-80P,104225.0,0.289390283885418,
RNU7-34P,103590.5,0.23982111816633644,
RNA5SP484,102074.0,0.5051407459783992,
Y_RNA,101747.0,0.4170895983143744,
RNU7-196P,103535.5,0.4679454471168656,
SNORD10,102500.0,,
RNU7-1,102500.0,,
RNU7-82P,102486.0,0.9805376465332452,
Y_RNA,101344.0,0.15485238799158543,
Y_RNA,102080.0,0.5111643524524553,
SNORD65B,102174.0,0.6306284490144609,
RNU6-953P,101137.5,0.2584363677729339,
SNORD2,102500.0,,
Y_RNA,102800.0,0.44460447140559267,
RNU7-66P,102700.0,0.5330297092726521,
RNU7-173P,104277.0,0.10588346163706717,
RNU7-19P,100821.5,0.437882364336894,
SNORA47,94384.5,0.07153621878562087,
RNU7-176P,100826.0,0.0957390823442897,
U8,100921.5,0.7149950338013655,
RNU7-125P,103513.0,0.6959136833774562,
RNA5SP351,102872.0,0.8780527499744573,
RNU7-133P,103097.5,0.7008049820122466,
RNU7-187P,101972.0,0.37731257169190535,
RNU6-420P,101359.5,0.05639390652523295,
SCARNA10,102141.5,0.8524808022841036,
RNU7-88P,101773.0,0.15057084192423684,
RNU7-95P,102461.0,0.9720455935921266,
RNU7-74P,100012.0,0.00910832166999432,
SNORD108,102500.0,,
RNA5SP246,100908.0,0.6786253610501283,
RNU1-98P,103162.0,0.5952081134776592,
RNU6-956P,102047.0,0.6523952104531807,
SNORD13D,100706.5,0.621037018558928,
SNORD13,98087.5,0.22378917093342976,
Y_RNA,98257.5,0.35355531235355175,
SNORD127,106876.0,0.2895778126761368,
RNU7-138P,101247.0,0.10864148244332228,
MIR500B,103300.0,0.21050203642249266,
Y_RNA,101126.5,0.13870905784773283,
RNU6-274P,102892.0,0.5830833106511911,
RNU7-55P,103197.0,0.6740924907366894,
RNU7-24P,101974.0,0.37912402329381556,
RNU7-170P,105469.0,0.44474567515409624,
RNU7-23P,104333.0,0.26442585037907507,
RNU7-185P,101643.0,0.34126530427805113,
RNU7-73P,103336.0,0.5150849817178049,
Y_RNA,101004.0,0.1554421131334809,
RNU6-1132P,102500.0,,
SNORD123,101980.5,0.9060381952688349,
RNU7-67P,103696.0,0.21006230791678204,
MIR1972-2,102620.5,0.9697135113912482,
RNU7-119P,102870.0,0.8477990641213402,
RNU2-11P,106923.5,0.3336016613302495,
SNORD125,102500.0,,
SNORD13P3,103860.5,0.7137721060867631,
U8,100644.0,0.4466312166294777,
Y_RNA,105552.5,0.2137750078038112,
U8,104094.0,0.45277385438620676,
SNORA59A,101602.0,0.8445159864206104,
RNU7-195P,102702.0,0.922058153005197,
RNA5SP310,101774.5,0.8459384032709765,
RNU7-197P,100909.5,0.21542941384826975,
SNORD109B,102965.5,0.7247861089879883,
RNU6-1218P,101558.5,0.1645029598192711,
Y_RNA,102500.0,,
SNORA84,103311.5,0.669759807823556,
RNA5SP269,103742.5,0.394659974295935,
RNU7-190P,101866.0,0.41710660950618517,
RNU6-634P,103186.5,0.48372417772852927,
RNU6-717P,102386.5,0.8230748384514273,
RNU1-123P,102500.0,,
SNORD5,102500.0,,
RPL5P22,100230.5,0.6188596476107672,
RPL21P6,102500.0,,
RPL22P20,101808.5,0.8236915786635107,
RPL21P106,103646.5,0.7212769630812303,
RN7SL499P,98167.5,0.03638246279719555,
LINC02023,99215.0,0.08799862878265248,
GAPDHP39,105335.5,0.49799025649084394,
RPS26P55,101652.0,0.8429305961648778,
RN7SL563P,95076.5,0.00654039801464691,
RPL6P7,106683.0,0.28367321000020984,
NCK1-DT,101657.5,0.8540257991554421,
RPL27P12,96036.0,0.02120328018546464,
RPS20P22,94669.0,0.08707092737042982,
FHL1P1,110552.0,0.07799480062958902,
RN7SL442P,98607.0,0.15280932431097827,
RPL34P31,104371.5,0.6767104155969581,
RN7SL546P,105986.5,0.323033172862785,
TTTY23,102600.0,0.6602866235628881,
MRPS17P3,102964.0,0.7758319512056684,
RN7SL578P,101696.0,0.7076824698773629,
MEMO1P3,97536.5,0.010859544014140963,
RN7SL589P,102411.5,0.9839808901551157,
RN7SL757P,103083.0,0.7204455085952793,
RN7SL271P,103171.5,0.5494045072336571,
RPS4XP23,108194.5,0.20049024072147958,
MSL3P2,109627.0,0.1190254775274783,
RPL29P34,103091.0,0.4494259366649105,
RPL35AP35,104428.5,0.5144537445321471,
RPL23AP1,102500.0,,
RPL31P41,101905.5,0.7305830986873563,
RBM43P1,98437.0,0.2572372686336235,
TXNDC5,107366.5,0.28766245125984924,
LINC03051,104034.0,0.6702019088694606,
RPSAP4,102643.0,0.9751576724821955,
RPL21P10,103961.0,0.749598781340821,
RN7SL184P,100742.0,0.34927040698272704,
DBTP1,97998.0,0.3112378278789676,
RPS29P2,100150.0,0.4542186412564251,
CASTOR1,111076.0,0.06095495484082849,
BRD7P7,99205.0,0.03931728988843471,
OR9P1P,102499.0,0.9997888848312166,
DNM1P48,102500.0,,
RNF103,105137.0,0.5645490586800566,
RBM14,108742.0,0.1726238412606126,
MORC1-AS1,101133.5,0.1407330085966732,
RPL19P13,106074.5,0.2796069545912584,
RN7SL11P,106057.0,0.13333180941468217,
RPL35AP17,99096.0,0.4157009020616449,
RN7SL854P,104165.0,0.274421291971938,
RPS29P26,101559.5,0.16495194915163303,
ATP6V1B1-AS1,104985.0,0.5620065514259622,
RN7SL658P,104172.5,0.4787362282100931,
LLPH-DT,93605.5,0.0518833606486734,
HNRNPA1P26,108440.0,0.19278632397733675,
CCDC137P2,102695.5,0.9070585061814452,
NPM1P29,96728.5,0.2042123094567565,
RPS17P15,102500.0,,
RN7SL309P,102859.0,0.7830983819220015,
RPS26P49,98714.0,0.40158071352461366,
RN7SL477P,111811.0,0.04130817467832449,
ZNF775-AS1,110490.5,0.08016095374160583,
ALKBH6,120465.5,8.654711461013454e-05,
VPS51P4,103251.0,0.5112785973027387,
ASB14,100023.5,0.5884886880635456,
PCDHA13,99045.0,0.44945700697121294,
RN7SL87P,104139.5,0.28184065391050317,
RN7SL414P,104340.0,0.3790666290697404,
RPL13AP21,103390.0,0.6289755908679455,
RN7SL342P,103509.5,0.5703138456830319,
CYP4F62P,106816.0,0.30735355038486933,
TMED10P2,102239.5,0.9545753455688364,
RPL21P71,99145.0,0.32406594418414036,
RPS27P23,107679.0,0.25598414761129806,
RN7SL535P,101575.0,0.8396171891048521,
OR8F1P,103030.0,0.7135946749753528,
GM2AP2,99775.0,0.13889289014006495,
VPS51P6,103979.5,0.150613933099845,
KCNMB3P1,92607.5,0.026895312367155717,
RN7SL752P,115235.5,0.004853342888758031,
RPS26P48,101953.5,0.5014497481168947,
RFKP2,101957.5,0.504589593715746,
LINC02008,101005.5,0.7070510498231832,
PABPC1P10,98888.5,0.4190264181716491,
ST3GAL6-AS1,96630.0,0.19965422390620047,
SIDT1-AS1,109069.0,0.14899033504995812,
LINC02047,102402.0,0.9650002688860169,
PTPN11P1,99026.5,0.38841169729979796,
RN7SL691P,103582.0,0.31482761866582887,
RPL21P15,111344.0,0.04228252042951795,
RN7SL552P,96530.5,0.10183521294983924,
RN7SL569P,110987.0,0.04546473659892336,
RPL21P97,96464.0,0.18723301921832958,
RN7SL584P,101966.5,0.511691968231134,
RN7SL221P,101399.5,0.8097932229200804,
RPL7P38,97439.5,0.253985774080112,
KLHL41,103272.5,0.8660415297140833,
RPS3AP41,105242.5,0.40201240722608234,
RPS15AP16,95004.0,0.10086816740134005,
RPS4XP18,97606.5,0.2400600602118511,
RN7SL333P,103599.0,0.8102924374380899,
MARK2P8,100220.5,0.6087861635118345,
RN7SL583P,98348.0,0.08640641639085402,
PLCH1-AS1,101040.5,0.719556593580627,
RPL9P5,103329.0,0.8511212266632056,
POM121L7P,98442.0,0.1769418763035101,
LINC01210,101851.5,0.7761374955424825,
FLYWCH1P1,101609.5,0.6834843599644804,
CADM2-AS1,101578.0,0.8233335279501103,
CASTOR3P,92238.5,0.024953843846879924,
MYLK-AS1,97304.0,0.25626562845420453,
RPL32P34,101896.0,0.8883639076488903,
RPL30P5,102660.5,0.9374201527392473,
RPS23P7,103863.0,0.6679540450819839,
RPS14P8,99168.0,0.46653654048343474,
RPL21P45,90899.5,0.010798224956428409,
GOLGA2P2Y,98752.5,0.26496396883312534,
HMGN1P20,106672.0,0.11553837401626542,
RN7SL399P,100841.5,0.6622340767490492,
RN7SL822P,102258.0,0.8528823104037921,
RN7SL843P,104387.5,0.3179999638294263,
HOXB-AS2,104165.0,0.7160277544964113,
RN7SL12P,112435.5,0.019193514911397685,
RN7SL841P,101428.0,0.28614552789471726,
UPK3BL3P,103243.0,0.871114794347552,
PPP2R5CP,105660.0,0.4899221735211109,
RPL37P2,91349.5,0.014835480081006986,
RN7SL479P,102380.0,0.9443355468489784,
MTCO3P47,101547.5,0.5232714252643268,
KMT2E-AS1,116263.5,0.0026355052628986744,
SETP11,102350.0,0.9600872246581489,
IGKV2D-30,104859.0,0.603946327267925,
COX6CP14,104343.0,0.5856069683907723,
RN7SL388P,103157.5,0.8817347662190473,
RN7SL325P,101643.0,0.4697125051220481,
RN7SL675P,104376.0,0.13197339952914305,
MTND1P16,101524.0,0.5591885258751308,
LINC00879,98185.0,0.05523906010415993,
OR1J4,103894.5,0.735057926328002,
RN7SL79P,100757.5,0.33405058245895647,
RPL35AP16,96712.0,0.18035225759947782,
STPG4,89667.5,0.004868257513245,
RN7SL573P,102500.0,,
RUVBL1-AS1,98946.0,0.4172564834081959,
HMGN1P7,95322.5,0.08221535692243515,
RPL32P27,97954.5,0.3143774696630476,
PRR20G,105116.0,0.46945416888235036,
RN7SL241P,100780.5,0.3189936724349529,
RPSAP41,107549.5,0.21014850040020072,
RPL12P20,94398.5,0.020313668828599855,
MTND4LP3,102468.0,0.9794903840906893,
TFAP2E-AS1,109335.5,0.13530446320123257,
RN7SL62P,102347.5,0.9249342226116024,
PLS1-AS1,101148.0,0.45037697341030003,
MEIKIN,105077.5,0.39834094428305966,
MTND1P3,98045.0,0.20459217337535507,
MYADML,94336.5,0.014613522729450426,
GUSBP4,90960.5,0.009663350558944123,
PSMD6-AS2,96723.5,0.20691064820253458,
RPL9P31,105293.5,0.3347803801527732,
NME1,115472.5,0.0045898453416465795,
PDZRN3-AS1,94921.0,0.04514453190319737,
RN7SL193P,103569.0,0.3206799290861363,
RPL7AP67,102560.5,0.9827258814116655,
PTGER4P3,104444.0,0.3918008999606706,
RPL17P46,101122.5,0.41735994868599036,
RN7SL668P,101819.0,0.8322308174378241,
RPSAP38,100252.5,0.33562638800566924,
TNFSF12,96861.0,0.21792647229997286,
HNRNPA3P8,109423.5,0.04023663591903291,
RN7SL507P,106412.5,0.1321537926077616,
RN7SL568P,102295.0,0.9236080334343293,
CDRT4,104338.5,0.6879644931145323,
HSPA5-DT,98725.5,0.3893103003810495,
CRADDP1,105729.5,0.3921620768892272,
RN7SL782P,103989.5,0.14787316830898925,
RN7SL692P,101087.5,0.42702805261062504,
APOBEC3G,108179.5,0.21463894367353153,
HLTF-AS1,101995.5,0.7326469691213491,
IMP3P2,106650.0,0.27775549062666427,
RN7SL688P,101177.0,0.7479302759379716,
RN7SL825P,101853.5,0.8759298738949789,
TLR9,90183.0,0.00663393901699371,
CEACAMP3,96852.0,0.14914677980878877,
RN7SL672P,103259.0,0.8303100844790666,
RN7SL63P,103777.0,0.4592971811967501,
RN7SL790P,103739.0,0.5942016651390492,
RN7SL795P,103555.0,0.48868515091027853,
RPL21P118,98450.0,0.3762372749371301,
TTC14-DT,106134.5,0.42597564841991387,
WBP1,114251.5,0.010237742013907114,
RPLP0P11,106887.0,0.16017753070074114,
RPL27AP9,103145.5,0.8576937673226293,
MRPS17,108918.5,0.16079942206195308,
CDRT15P5,101355.0,0.15881847451646902,
RN7SL653P,97078.0,0.025142517938530846,
RPL21P39,88450.5,0.002138016434638518,
ITIH4-AS1,110007.5,0.008912412650794874,
RPS24P9,93915.0,0.059564250604555447,
PSMG3P2,103409.0,0.5698274929978544,
RN7SL255P,103811.5,0.6179279605398404,
PRAMEF11,103368.0,0.4991220989331221,
IGKV1D-8,107652.0,0.2602353847988591,
RN7SL213P,111744.0,0.03132374743558106,
RN7SL513P,115002.0,0.0032472360290729,
RN7SL754P,100739.0,0.5661023947727933,
Y_RNA,102464.0,0.9916733586745476,
RN7SL549P,103239.0,0.6709618593450631,
SUGT1P3,99864.0,0.5646966493151566,
CCDC54-AS1,91195.0,0.01350148323183656,
KRT8P25,107001.5,0.27573122390133753,
RPS4XP22,101156.5,0.7691726474437286,
RNF7P1,109852.0,0.07874494931587663,
PARLP1,105237.0,0.4836406070715362,
DEFA3,98073.0,0.0771082883813008,
RPL23AP72,99466.0,0.30989431128009104,
IGKV1-6,108463.5,0.19258053761128113,
RN7SL225P,108216.0,0.14176303931091425,
GET4,102545.0,0.9922417799208006,
RPL21P96,103252.0,0.751990234928338,
IGKV1-37,102294.0,0.9582526443191824,
RN7SL34P,97596.0,0.2763207403294201,
RPL21P55,99797.5,0.3066718444438471,
RPL35AP19,103155.0,0.8123798271342758,
GAPDHP27,93006.0,0.026605736055546655,
IGSF11-AS1,101393.5,0.5583586374159818,
RALBP1P1,101398.0,0.7907506208346449,
RPS27P25,106684.5,0.348524859793895,
PARGP1,92162.0,0.023893804542478157,
RN7SL608P,106036.5,0.43967034841830577,
KRTAP9-2,102890.0,0.5850092083390483,
C1orf226,115844.0,0.0035492682433251243,
RN7SL792P,102560.0,0.9857602993125977,
ZNF736P9Y,103954.5,0.29619916642901134,
RN7SL674P,117028.0,0.0014701494885671794,
ADSL,99738.5,0.5463076077648226,
RN7SL75P,98201.5,0.3389721688515771,
RN7SL530P,99852.5,0.3627342125636298,
PRKAG2-AS1,100386.5,0.6442903065086429,
RPL39P36,98174.5,0.34463354810282376,
RPS10P16,97782.5,0.3026506012200392,
